utm_x,utm_y,flag,rddf_num
418567.362754,3867758.668389,0,0
418567.188371,3867758.570126,0,0
418566.987583,3867758.583008,0,0
418566.787092,3867758.629159,0,0
418566.323379,3867758.855112,0,0
