utm_x,utm_y,flag
418518.165656,3867769.543743,1
418518.185897,3867769.765380,1
418518.188074,3867770.009360,1
418518.217348,3867770.219825,1
418518.228359,3867770.430454,1
418518.248403,3867770.629910,1
418518.250481,3867770.862800,1
418518.271118,3867771.128797,1
418518.291359,3867771.350434,1
418518.302568,3867771.583243,1
418518.322909,3867771.815969,1
418518.343348,3867772.059786,1
418518.363590,3867772.281423,1
418518.411126,3867772.491726,1
418518.477023,3867772.712955,1
418518.579346,3867772.922769,1
418518.681372,3867773.099313,1
418518.810594,3867773.253432,1
418518.967309,3867773.418397,1
418519.142088,3867773.561019,1
418519.334931,3867773.681298,1
418519.555069,3867773.790242,1
418519.747418,3867773.855071,1
418519.966962,3867773.897476,1
418520.186308,3867773.917700,1
418520.414687,3867773.926753,1
418520.661130,3867773.913464,1
418520.898541,3867773.911345,1
418521.099427,3867773.909553,1
418521.300313,3867773.907761,1
418521.510231,3867773.894797,1
418521.720248,3867773.892923,1
418521.930167,3867773.879959,1
418522.203904,3867773.855335,1
418522.413822,3867773.842371,1
418522.614511,3867773.818399,1
418522.824330,3867773.794345,1
418523.034149,3867773.770291,1
418523.253199,3867773.757246,1
418523.472149,3867773.733111,1
418523.672837,3867773.709138,1
418523.453887,3867773.733274,10
418523.225805,3867773.757490,0
418522.979659,3867773.804050,0
418522.751577,3867773.828267,0
418522.541857,3867773.863411,0
418522.341169,3867773.887383,0
418522.140481,3867773.911355,0
418521.894235,3867773.946825,0
418521.675285,3867773.970960,0
418521.465565,3867774.006104,0
418521.246614,3867774.030239,0
418521.027663,3867774.054375,0
418520.790550,3867774.089763,0
418520.589861,3867774.113735,0
418520.389371,3867774.159888,0
418520.189178,3867774.239310,0
418520.007346,3867774.329660,0
418519.834744,3867774.431017,0
418519.680701,3867774.565482,0
418519.517725,3867774.722209,0
418519.382242,3867774.889781,0
418519.265416,3867775.101550,0
418519.184918,3867775.290813,0
418519.113847,3867775.513265,0
418519.079203,3867775.724301,0
418519.072051,3867775.946182,0
418519.092391,3867776.178909,0
418519.112434,3867776.378366,0
418519.141609,3867776.577741,0
418519.198177,3867776.776872,0
418519.273206,3867776.998020,0
418519.320742,3867777.208323,0
