utm_x,utm_y,flag
332216.602835,4128631.021844,0
332216.651159,4128631.220675,0
332216.682642,4128631.464244,0
332216.679108,4128631.730713,0
332216.631694,4128632.020261,0
332216.575414,4128632.309986,0
332216.518912,4128632.588616,0
332216.498093,4128632.877631,0
332216.494559,4128633.144100,0
332216.482161,4128633.410747,0
332216.478183,4128633.655026,0
332216.483070,4128633.899126,0
332216.479314,4128634.154500,0
332216.457607,4128634.399134,0
332216.453407,4128634.632316,0
332216.440564,4128634.876772,0
332216.427721,4128635.121228,0
332216.423743,4128635.365506,0
332216.410900,4128635.609962,0
332216.451248,4128635.853353,0
332216.508882,4128636.074198,0
332216.601753,4128636.283237,0
332216.703046,4128636.469908,0
332216.795473,4128636.656757,0
332216.896544,4128636.832332,0
332217.007368,4128637.052112,0
332216.914940,4128636.865264,0
332216.848685,4128637.099689,0
332216.755390,4128637.312456,0
332216.848928,4128637.554782,0
332216.870879,4128637.765241,0
332216.866235,4128637.976233,0
332216.852948,4128638.198498,0
