utm_x,utm_y,flag
418520.207796,3867779.396401,0
418520.051280,3867779.253617,0
418519.912927,3867779.099579,0
418519.783705,3867778.945459,0
418519.681679,3867778.768916,0
418519.570522,3867778.592454,0
418519.462531,3867778.770871,0
418519.501034,3867778.992345,0
418519.557603,3867779.191476,0
418519.632433,3867779.390444,0
418519.707165,3867779.578322,0
418519.772864,3867779.777372,0
418519.783875,3867779.988000,0
418519.836881,3867779.787892,0
418519.734855,3867779.611348,0
418519.953509,3867779.553943,0
418520.173449,3867779.640707,0
418520.429913,3867779.727146,0
418520.668116,3867779.813747,0
418520.869793,3867779.900675,0
418521.071273,3867779.965423,0
418521.263621,3867780.030252,0
418521.455970,3867780.095081,0
418521.657449,3867780.159828,0
418521.822899,3867780.280352,0
