utm_x,utm_y,flag
418431.789781,3867803.609682,0
418431.990271,3867803.563527,0
418432.245448,3867803.505794,0
418432.500625,3867803.448060,0
418432.792227,3867803.378910,0
418433.111323,3867803.320605,0
418433.412056,3867803.251374,0
418433.703758,3867803.193314,0
418433.958935,3867803.135580,0
418434.196048,3867803.100190,0
418434.414800,3867803.053872,0
418434.624519,3867803.018726,0
418434.825107,3867802.983662,0
418435.126138,3867802.947701,0
418435.326826,3867802.923726,0
418435.545775,3867802.899589,0
418435.782987,3867802.875289,0
418436.011068,3867802.851070,0
418436.394181,3867802.803284,0
418436.677147,3867802.789666,0
418436.960015,3867802.764958,0
418437.252014,3867802.740168,0
418437.534882,3867802.715460,0
418437.817849,3867802.701841,0
418438.064291,3867802.688549,0
418438.283439,3867802.686592,0
418438.657420,3867802.638888,0
418438.903763,3867802.614506,0
418439.131844,3867802.590287,0
418439.359826,3867802.554979,0
418439.615300,3867802.530515,0
418439.861643,3867802.506133,0
418440.153543,3867802.470253,0
418440.354230,3867802.446279,0
418440.555017,3867802.433395,0
418440.764736,3867802.398249,0
