utm_x,utm_y,flag
332260.679004,4128603.943628,0
332260.485303,4128604.014105,0
332260.265008,4128604.085114,0
332260.000609,4128604.168106,0
332259.648447,4128604.297254,0
332259.445882,4128604.367909,0
332259.252181,4128604.438385,0
332259.058259,4128604.497767,0
332258.732470,4128604.615287,0
332258.935036,4128604.544633,0
332259.172839,4128604.462174,0
332259.401778,4128604.379891,0
332259.595478,4128604.309415,0
332259.824417,4128604.227133,0
332260.035625,4128604.145205,0
332260.247056,4128604.074374,0
332260.475772,4128603.980996,0
332260.669472,4128603.910519,0
332260.898189,4128603.817142,0
332261.091667,4128603.735570,0
