utm_x,utm_y,flag
332225.345719,4128570.696230,0
332225.439035,4128570.927460,0
332225.532796,4128571.180882,0
332225.616581,4128571.379003,0
332225.691278,4128571.566207,0
332225.802325,4128571.797082,0
332225.895863,4128572.039408,0
332225.988513,4128572.237352,0
332226.099338,4128572.457132,0
332226.236980,4128572.687476,0
332226.392353,4128572.917464,0
332226.565233,4128573.136001,0
332226.746313,4128573.321075,0
332226.926726,4128573.472862,0
332227.160108,4128573.612489,0
332227.348275,4128573.708622,0
332227.580991,4128573.814962,0
332227.795309,4128573.888371,0
332228.062819,4128573.960715,0
332228.258963,4128574.012288,0
332228.463750,4128574.052588,0
332228.756745,4128574.068922,0
332229.022921,4128574.074693,0
332229.253193,4128574.058983,0
332229.500751,4128574.020727,0
332229.739444,4128573.982649,0
332229.951320,4128573.934007,0
332230.172060,4128573.885188,0
332230.392800,4128573.836370,0
332230.684018,4128573.763940,0
332230.913623,4128573.714943,0
332231.169602,4128573.654319,0
332231.372390,4128573.594760,0
332231.584266,4128573.546118,0
332231.928008,4128573.439337,0
332232.156947,4128573.357055,0
332232.377021,4128573.274949,0
332232.579365,4128573.193199,0
332232.834233,4128573.077097,0
332233.071593,4128572.972446,0
332233.300088,4128572.867972,0
332233.572687,4128572.751515,0
332233.766165,4128572.669943,0
332233.986017,4128572.576742,0
332234.205869,4128572.483541,0
332234.513707,4128572.355279,0
332234.821544,4128572.227017,0
332235.006157,4128572.145622,0
332235.190771,4128572.064226,0
332235.436996,4128571.959398,0
332235.674356,4128571.854747,0
332235.893986,4128571.750450,0
332236.210244,4128571.599820,0
332236.430096,4128571.506619,0
332236.649726,4128571.402323,0
332236.948254,4128571.252048,0
332237.211544,4128571.113578,0
332237.395491,4128570.998896,0
332237.588303,4128570.884037,0
332237.877077,4128570.689557,0
332238.060580,4128570.552684,0
332238.235218,4128570.415989,0
332238.427142,4128570.256747,0
332238.609979,4128570.086588,0
332238.748934,4128569.939507,0
332238.896310,4128569.770058,0
332239.078036,4128569.544421,0
332239.216325,4128569.364054,0
332239.353947,4128569.150400,0
332239.482482,4128568.925828,0
332239.661321,4128568.555950,0
332239.768794,4128568.165301,0
332239.808011,4128567.909217,0
332239.829720,4128567.664584,0
332239.832810,4128567.375924,0
332239.819280,4128567.143096,0
332239.787354,4128566.877337,0
332239.765404,4128566.666877,0
332239.715081,4128566.368186,0
332239.665646,4128566.113877,0
332239.596482,4128565.760064,0
332239.547048,4128565.505755,0
332239.498280,4128565.284733,0
332239.449956,4128565.085901,0
332239.392545,4128564.876152,0
332239.316515,4128564.622375,0
332239.249794,4128564.390612,0
332239.183295,4128564.169944,0
332239.089535,4128563.916523,0
332239.005528,4128563.707306,0
332238.920855,4128563.464802,0
332238.780770,4128563.112408,0
332238.696319,4128562.881000,0
332238.612312,4128562.671783,0
332238.518774,4128562.429457,0
332238.397752,4128562.143281,0
332238.304214,4128561.900955,0
332238.202254,4128561.680998,0
332238.090097,4128561.394644,0
332237.997225,4128561.185605,0
332237.912997,4128560.965292,0
332237.801728,4128560.723321,0
332237.707967,4128560.469899,0
332237.549708,4128560.095670,0
332237.447082,4128559.842426,0
332237.344678,4128559.600277,0
332237.260005,4128559.357773,0
332237.157602,4128559.115625,0
332237.064286,4128558.884394,0
332236.970969,4128558.653163,0
332236.877875,4128558.433028,0
332236.738234,4128558.102826,0
332236.636275,4128557.882868,0
332236.534316,4128557.662910,0
332236.423713,4128557.454226,0
332236.321754,4128557.234268,0
332236.210707,4128557.003392,0
332236.108748,4128556.783435,0
332235.997923,4128556.563655,0
332235.886877,4128556.332779,0
332235.775830,4128556.101903,0
332235.673871,4128555.881946,0
332235.571467,4128555.639797,0
332235.478373,4128555.419662,0
332235.375970,4128555.177513,0
332235.282653,4128554.946283,0
332235.189115,4128554.703957,0
332235.095799,4128554.472726,0
332235.002260,4128554.230400,0
332234.909166,4128554.010265,0
332234.815850,4128553.779034,0
332234.713668,4128553.547981,0
332234.620352,4128553.316751,0
332234.518392,4128553.096793,0
332234.433941,4128552.865385,0
332234.331982,4128552.645427,0
332234.229800,4128552.414374,0
332234.136706,4128552.194239,0
332234.025881,4128551.974459,0
332233.923700,4128551.743406,0
332233.821518,4128551.512353,0
332233.710694,4128551.292573,0
332233.617377,4128551.061342,0
332233.515196,4128550.830289,0
332233.404371,4128550.610509,0
332233.311055,4128550.379278,0
332233.208873,4128550.148225,0
332233.060144,4128549.807104,0
332232.949098,4128549.576229,0
332232.838273,4128549.356449,0
332232.671814,4128549.015683,0
332232.560989,4128548.795903,0
332232.458808,4128548.564850,0
332232.347983,4128548.345070,0
332232.237158,4128548.125289,0
332232.126333,4128547.905509,0
332232.015509,4128547.685729,0
332231.904684,4128547.465949,0
332231.784994,4128547.246346,0
332231.674169,4128547.026566,0
332231.563567,4128546.817882,0
332231.379821,4128546.499662,0
