utm_x,utm_y,flag
418510.032009,3867774.984305,0
418510.269221,3867774.960007,0
418510.533729,3867774.924374,0
418510.761909,3867774.911247,0
418510.971729,3867774.887193,0
418511.227204,3867774.862731,0
418511.446352,3867774.860776,0
418511.710860,3867774.825143,0
418511.939040,3867774.812016,0
418512.157892,3867774.776790,0
418512.395204,3867774.763581,0
418512.605023,3867774.739527,0
418512.805612,3867774.704465,0
418513.015531,3867774.691501,0
418513.261677,3867774.644941,0
418513.471496,3867774.620887,0
418513.726872,3867774.585335,0
418513.973117,3867774.549865,9
418514.182838,3867774.514721,9
418514.438313,3867774.490260,9
418514.693689,3867774.454709,9
418514.903607,3867774.441745,9
418515.186278,3867774.394859,9
418515.405328,3867774.381813,0
418515.660803,3867774.357352,0
418515.934442,3867774.321638,0
418516.226442,3867774.296850,0
418516.518442,3867774.272063,0
418516.819573,3867774.247194,0
418517.102442,3867774.222489,0
418517.376278,3867774.208954,0
418517.650016,3867774.184330,0
418517.905491,3867774.159869,0
418518.279375,3867774.101078,0
418518.525521,3867774.054519,0
418518.762635,3867774.019130,0
418518.999650,3867773.972652,0
418519.236665,3867773.926174,0
418519.464450,3867773.868687,0
418519.691938,3867773.777930,0
418519.919525,3867773.698263,0
418520.156342,3867773.629605,0
418520.511370,3867773.504438,0
418520.748286,3867773.446869,0
418520.994333,3867773.389220,0
418521.240380,3867773.331570,0
418521.477296,3867773.274002,0
418521.723343,3867773.216352,0
418521.969391,3867773.158702,0
418522.215438,3867773.101052,0
418522.461683,3867773.065583,0
418522.698698,3867773.019105,0
418522.944844,3867772.972545,0
418523.191090,3867772.937075,0
418523.437236,3867772.890516,0
418523.692612,3867772.854964,0
418523.948186,3867772.841593,0
418524.185597,3867772.839475,0
418524.423305,3867772.870627,0
418524.652376,3867772.957310,0
418524.872514,3867773.066255,0
418525.065357,3867773.186534,0
418525.249366,3867773.340164,0
418525.406081,3867773.505129,0
418525.535698,3867773.703609,0
418525.637922,3867773.902332,0
418525.731213,3867774.123317,0
418525.788276,3867774.377899,0
418525.826878,3867774.610462,0
418525.874711,3867774.854035,0
418525.913511,3867775.108779,0
418525.943181,3867775.363604,0
418526.000243,3867775.618185,0
418526.047977,3867775.850668,0
418526.095810,3867776.094240,0
418526.143741,3867776.348903,0
418526.191475,3867776.581386,0
418526.239308,3867776.824958,0
418526.287240,3867777.079621,0
418526.325941,3867777.323275,0
418526.373774,3867777.566847,0
418526.421606,3867777.810420,0
418526.451276,3867778.065245,0
418526.499108,3867778.308817,0
418526.537810,3867778.552471,0
418526.576511,3867778.796125,0
418526.615312,3867779.050869,0
418526.644882,3867779.294605,0
418526.683484,3867779.527169,0
418526.713055,3867779.770904,0
418526.742625,3867780.014640,0
418526.772096,3867780.247285,0
418526.801667,3867780.491021,0
418526.840368,3867780.734675,0
418526.869938,3867780.978410,0
418526.908739,3867781.233154,0
418526.938507,3867781.499070,0
418526.968077,3867781.742805,0
418526.997746,3867781.997630,0
418527.027317,3867782.241366,0
418527.056986,3867782.496191,0
418527.077524,3867782.751098,0
418527.098062,3867783.006005,0
418527.127632,3867783.249741,0
418527.148071,3867783.493557,0
418527.168510,3867783.737374,0
418527.188949,3867783.981191,0
418527.209389,3867784.225008,0
418527.238959,3867784.468744,0
418527.268529,3867784.712479,0
418527.288968,3867784.956296,0
418527.327769,3867785.211040,0
418527.357339,3867785.454776,0
418527.377877,3867785.709682,0
418527.434841,3867785.953173,0
418527.473542,3867786.196827,0
418527.521276,3867786.429310,0
418527.559977,3867786.672964,0
418527.607909,3867786.927626,0
418527.655741,3867787.171199,0
418527.694344,3867787.403763,0
418527.732946,3867787.636327,0
418527.771252,3867787.835621,0
