utm_x,utm_y,flag
418432.383901,3867803.670920,0
418432.685823,3867803.734769,0
418432.933058,3867803.810196,0
418433.217015,3867803.907478,0
418433.610349,3867803.981601,0
418433.902942,3867804.023351,0
418434.186206,3867804.043002,0
418434.551155,3867804.006470,0
418434.806629,3867803.982006,0
418435.070937,3867803.924191,0
418435.426557,3867803.865560,0
418435.681932,3867803.830007,0
418435.882719,3867803.817123,0
418436.110700,3867803.781814,0
418436.366175,3867803.757350,0
418436.621550,3867803.721796,0
418436.831368,3867803.697741,0
418437.114137,3867803.661942,0
418437.314824,3867803.637968,8
418437.533873,3867803.624921,8
418437.780018,3867803.578359,0
418438.053656,3867803.542642,0
418438.254343,3867803.518668,0
418438.546144,3867803.471698,0
418438.819781,3867803.435981,0
418439.138976,3867803.388767,0
418439.449138,3867803.352724,0
418439.731906,3867803.316926,0
418439.950856,3867803.292789,0
418439.741137,3867803.327934,0
418439.503826,3867803.341145,0
418439.220661,3867803.332583,0
418439.010347,3867803.301189,0
418438.772343,3867803.236769,0
418438.552402,3867803.150007,0
418438.323331,3867803.063326,0
418438.076196,3867802.998988,0
418437.829357,3867802.967920,0
418437.573685,3867802.970203,0
418437.318210,3867802.994667,0
418437.062538,3867802.996950,0
418436.825326,3867803.021251,0
418436.579082,3867803.056723,0
418436.360727,3867803.147400,0
418436.133042,3867803.215979,0
418435.905457,3867803.295648,0
418435.677574,3867803.342047,0
418435.440263,3867803.355258,0
418435.193821,3867803.368550,0
418434.947378,3867803.381842,0
418434.700837,3867803.384044,0
418434.454593,3867803.419516,0
418434.208349,3867803.454988,0
418433.971434,3867803.512559,0
418433.734421,3867803.559039,0
418433.515768,3867803.616447,0
418433.215034,3867803.685678,0
418433.005216,3867803.709734,0
418432.803736,3867803.644988,0
418432.593026,3867803.569234,0
