utm_x,utm_y,flag
418431.749889,3867803.232948,0
418431.586618,3867803.356406,0
418431.703639,3867803.166816,0
418431.904227,3867803.131752,0
418432.205159,3867803.084700,0
418432.433141,3867803.049391,0
418432.688417,3867803.002747,0
418432.961955,3867802.955941,0
418433.235593,3867802.920224,0
418433.518262,3867802.873335,0
418433.791900,3867802.837619,0
418434.047275,3867802.802065,0
418434.311682,3867802.755340,0
418434.576288,3867802.730794,0
418434.831564,3867802.684151,0
418435.087038,3867802.659687,0
418435.333183,3867802.613125,0
418435.579428,3867802.577653,0
418435.825672,3867802.542181,0
418436.081146,3867802.517717,0
418436.345850,3867802.504262,0
418436.619686,3867802.490725,0
418436.911685,3867802.465936,0
418437.221847,3867802.429893,0
418437.550173,3867802.382597,0
418437.896760,3867802.335138,0
418438.252578,3867802.298687,0
418438.608198,3867802.240056,0
418438.954885,3867802.203687,0
418439.292342,3867802.156310,0
418439.629898,3867802.120022,0
418439.967453,3867802.083735,0
418440.295680,3867802.025349,0
418440.605842,3867801.989306,0
418440.888611,3867801.953508,0
418441.116691,3867801.929289,0
418441.335641,3867801.905152,0
418441.627343,3867801.847092,0
418441.864555,3867801.822792,0
418442.083604,3867801.809744,0
418442.339078,3867801.785281,0
418442.648943,3867801.715968,0
