utm_x,utm_y,flag
418560.710680,3867739.784497,0
418561.029679,3867739.715107,0
418561.294385,3867739.701655,0
418561.531599,3867739.677358,0
418561.777746,3867739.630800,0
418561.978534,3867739.617918,0
418562.243142,3867739.593377,0
418562.480356,3867739.569079,0
418562.690176,3867739.545027,0
418562.918259,3867739.520811,0
418563.128079,3867739.496758,0
418563.356162,3867739.472542,0
418563.593277,3867739.437155,0
418563.839523,3867739.401686,0
418564.122195,3867739.354802,0
418564.377572,3867739.319252,0
418564.651212,3867739.283539,0
418564.915721,3867739.247908,0
418565.171098,3867739.212358,0
418565.399082,3867739.177052,0
418565.608803,3867739.141910,0
418565.818525,3867739.106767,4
418566.073902,3867739.071217,4
418566.347542,3867739.035504,4
418566.566493,3867739.011370,4
418566.812839,3867738.986991,4
418567.077347,3867738.951360,4
418567.351185,3867738.937827,4
418567.624924,3867738.913204,4
418567.898662,3867738.888582,4
418568.163369,3867738.875130,4
418568.437207,3867738.861598,4
418568.701913,3867738.848146,4
418568.966619,3867738.834695,4
418569.213064,3867738.821407,4
418569.468639,3867738.808037,4
418569.724313,3867738.805757,4
418569.970856,3867738.803559,4
418570.217399,3867738.801360,4
418570.463942,3867738.799162,4
418570.719715,3867738.807972,4
418570.966258,3867738.805773,4
418571.212800,3867738.803575,4
418571.450311,3867738.812548,4
418571.705787,3867738.788088,4
418571.952330,3867738.785890,4
418572.207807,3867738.761430,4
418572.445020,3867738.737133,4
418572.691267,3867738.701665,4
418572.937612,3867738.677287,4
418573.174826,3867738.652990,4
418573.420874,3867738.595341,4
418573.657890,3867738.548865,4
418573.895005,3867738.513478,4
418574.131923,3867738.455911,4
418574.378070,3867738.409353,4
418574.624316,3867738.373884,4
418574.861234,3867738.316317,4
418575.116512,3867738.269678,4
418575.353627,3867738.234291,4
418575.599775,3867738.187733,4
418575.836791,3867738.141256,4
418576.083037,3867738.105788,4
418576.320152,3867738.070401,4
418576.557267,3867738.035014,4
418576.794382,3867737.999627,4
418577.040629,3867737.964159,4
418577.286875,3867737.928691,4
418577.542252,3867737.893141,4
418577.788499,3867737.857673,4
418578.053106,3867737.833132,4
418578.308583,3867737.808672,4
418578.573091,3867737.773041,4
418578.819338,3867737.737573,4
418579.074715,3867737.702024,4
418579.339224,3867737.666393,4
418579.594601,3867737.630843,4
418579.840947,3867737.606465,4
418580.096324,3867737.570915,4
418580.342669,3867737.546537,4
418580.579883,3867737.522241,4
418580.835360,3867737.497781,4
418581.081705,3867737.473403,4
418581.318919,3867737.449106,4
418581.574395,3867737.424647,4
418581.811609,3867737.400350,4
418582.067086,3867737.375891,4
418582.313530,3867737.362603,4
418582.550744,3867737.338306,4
418582.806220,3867737.313846,4
418583.052763,3867737.311648,4
418583.299108,3867737.287270,4
418583.545552,3867737.273982,4
418583.791996,3867737.260694,4
418584.038440,3867737.247406,4
418584.275753,3867737.234200,4
418584.513066,3867737.220993,4
418584.759609,3867737.218795,4
418584.997021,3867737.216678,4
418585.243465,3867737.203390,4
418585.480877,3867737.201274,4
418585.727420,3867737.199076,4
