utm_x,utm_y,flag
418442.923175,3867801.746792,1
418442.722587,3867801.781856,1
418442.512867,3867801.817001,1
418442.248460,3867801.863726,1
418441.984052,3867801.910451,1
418441.692351,3867801.968511,1
418441.373255,3867802.026815,1
418441.154504,3867802.073133,1
418440.944883,3867802.119368,1
418440.735263,3867802.165604,1
418440.525642,3867802.211840,1
418440.325153,3867802.257994,1
418440.051714,3867802.315891,1
418439.787504,3867802.384796,1
418439.532327,3867802.442529,1
418439.268019,3867802.500344,1
418439.003810,3867802.569249,1
418438.748930,3867802.660253,1
418438.421397,3867802.796269,1
418438.185076,3867802.920379,1
418437.958085,3867803.066588,1
418437.667869,3867803.290998,1
418437.459437,3867803.470313,1
418437.260335,3867803.671727,1
418437.133984,3867803.839219,1
418437.008030,3867804.051071,1
418436.900734,3867804.307119,1
418436.839788,3867804.640390,1
418436.788171,3867804.995759,1
418436.773078,3867805.350802,1
418436.776149,3867805.694592,1
418436.805919,3867805.960507,1
418436.862886,3867806.203998,1
418436.929577,3867806.513947,1
418437.005004,3867806.779454,1
418437.081024,3867807.111502,1
418437.186519,3867807.676194,1
418437.253805,3867808.052683,1
418437.301937,3867808.329525,1
418437.340244,3867808.528819,1
418437.387980,3867808.761301,1
418437.417355,3867808.982856,1
418437.379047,3867808.783562,11
418437.340541,3867808.562089,0
418437.302234,3867808.362795,0
418437.263827,3867808.152411,0
418437.234651,3867807.953036,0
418437.195947,3867807.709383,0
418437.147914,3867807.443630,0
418437.099881,3867807.177878,0
418437.070308,3867806.934143,0
418437.022374,3867806.679481,0
418436.993198,3867806.480106,0
418436.954098,3867806.192092,0
418436.915097,3867805.915169,0
418436.885921,3867805.715793,0
418436.855853,3867805.416608,0
418436.779436,3867805.040201,0
418436.694977,3867804.785865,0
418436.573994,3867804.531855,0
418436.397926,3867804.245065,0
418436.241013,3867804.057922,0
418436.065936,3867803.882031,0
418435.790119,3867803.673768,0
418435.560652,3867803.542727,0
418435.313120,3867803.434029,0
418435.001769,3867803.336992,0
418434.782027,3867803.272410,0
418434.571515,3867803.218836,0
418434.361003,3867803.165262,0
418434.132328,3867803.122941,0
418433.912784,3867803.080538,0
418433.711701,3867803.060152,0
418433.382781,3867803.040909,0
418433.108945,3867803.054445,0
418432.826177,3867803.090244,0
418432.461426,3867803.148956,0
418432.215181,3867803.184428,0
