utm_x,utm_y,flag
418517.646464,3867769.692557,1
418517.712856,3867769.969236,1
418517.806147,3867770.190222,1
418517.926634,3867770.388782,1
418518.083744,3867770.598107,1
418518.258919,3867770.785089,1
418518.461092,3867770.927466,1
418518.690559,3867771.058509,1
418518.928860,3867771.156201,1
418519.286362,3867771.308283,1
418519.515631,3867771.417146,1
418519.735670,3867771.515001,1
418519.964543,3867771.579504,1
418520.211481,3867771.621664,1
418520.458023,3867771.619465,1
418520.704466,3867771.606175,1
418520.951305,3867771.637245,1
418521.198243,3867771.679405,1
418521.426820,3867771.710638,1
418521.655297,3867771.730782,1
418521.883280,3867771.695475,1
418522.120493,3867771.671177,1
418522.348575,3867771.646960,1
418522.558493,3867771.633996,1
418522.804639,3867771.587436,1
418522.549263,3867771.622987,0
418522.293887,3867771.658539,0
418522.065904,3867771.693845,0
418521.810527,3867771.729397,0
418521.546020,3867771.765029,0
418521.272282,3867771.789653,0
418520.879047,3867771.726617,0
418520.631912,3867771.662277,0
418520.394006,3867771.608945,0
418520.056152,3867771.611959,0
418519.855167,3867771.602662,0
418519.599791,3867771.638213,0
418519.289429,3867771.652073,0
418519.042788,3867771.643183,0
418518.768853,3867771.645627,0
418518.485687,3867771.637063,0
418518.128977,3867771.573701,0
418517.927398,3867771.497863,0
418517.716391,3867771.388837,0
418517.936430,3867771.486692,0
418518.111011,3867771.607134,0
418518.304152,3867771.760682,0
418518.488161,3867771.914313,0
418518.653710,3867772.045926,0
418518.505928,3867771.858700,0
418518.349214,3867771.693735,0
418518.174039,3867771.506753,0
418517.998666,3867771.297591,0
418517.859621,3867771.065924,0
418517.757100,3867770.833930,0
418517.709563,3867770.623628,0
418517.671060,3867770.402154,0
418517.651016,3867770.202697,0
418517.603282,3867769.970214,0
418517.573909,3867769.748659,0
418517.562601,3867769.504760,0
418517.533130,3867769.272115,0
