utm_x,utm_y,flag
418519.862653,3867784.723102,0
418519.883191,3867784.978008,0
418519.886060,3867785.299618,0
418519.799894,3867785.877113,0
418519.648128,3867786.266647,0
418519.540137,3867786.445065,0
418519.422916,3867786.612474,0
418519.278202,3867786.769038,0
418519.114930,3867786.892494,0
418518.769627,3867787.084120,0
418518.578467,3867787.152371,0
418518.012928,3867787.223962,0
418517.656317,3867787.171690,0
418517.299509,3867787.097238,0
418516.942503,3867787.000605,0
418516.585595,3867786.915063,0
418516.219458,3867786.818512,0
418515.862352,3867786.710790,0
418515.496116,3867786.603149,0
418515.139011,3867786.495427,0
418514.781905,3867786.387704,0
418514.424800,3867786.279982,0
418514.058564,3867786.172341,0
418513.683097,3867786.053692,0
418513.316762,3867785.934962,0
418512.941196,3867785.805222,0
418512.574959,3867785.697582,0
418512.217656,3867785.567679,0
418511.860452,3867785.448867,0
418511.521114,3867785.285532,0
418511.190907,3867785.122116,0
418510.887797,3867784.925185,0
418510.593719,3867784.717082,0
418510.335671,3867784.453204,0
418510.104819,3867784.166901,0
418509.937489,3867783.835668,0
418509.797552,3867783.504191,0
418509.712205,3867783.150044,0
418509.644922,3867782.773555,0
418509.568706,3867782.419327,0
418509.519784,3867782.053765,0
418509.525649,3867781.687713,0
418509.595532,3867781.332182,0
418509.711367,3867781.009513,0
418509.872958,3867780.697526,0
418510.071270,3867780.407394,0
418510.278912,3867780.139360,0
418510.505114,3867779.904433,0
418510.731711,3867779.713866,0
418510.931508,3867779.590083,0
418511.167830,3867779.465975,0
418511.358793,3867779.375544,0
418511.595808,3867779.329065,0
418511.805132,3867779.249561,0
418512.041949,3867779.180903,0
418512.360848,3867779.100421,0
418512.616026,3867779.042689,0
418512.871303,3867778.996048,0
418513.144942,3867778.960333,0
418513.427613,3867778.913448,0
418513.719513,3867778.877570,0
418514.002184,3867778.830684,0
418514.284855,3867778.783799,0
418514.567526,3867778.736913,0
418514.859328,3867778.689945,0
418515.151031,3867778.631888,0
418515.415439,3867778.585165,0
418515.625159,3867778.550021,0
418515.834978,3867778.525967,9
418516.099387,3867778.479244,0
418516.345533,3867778.432685,0
418516.628204,3867778.385799,0
418516.892711,3867778.350166,0
418517.111562,3867778.314941,0
418517.321283,3867778.279797,0
418517.713528,3867778.231933,0
418517.959773,3867778.196463,0
418518.215149,3867778.160912,0
418518.480052,3867778.169639,0
418518.745153,3867778.200547,0
418519.001420,3867778.264805,0
418519.230689,3867778.373668,0
418519.441795,3867778.493784,0
418519.634935,3867778.647333,0
418519.810109,3867778.834315,0
418519.930497,3867779.021786,0
418520.051082,3867779.231437,0
418520.126210,3867779.463675,0
418520.183174,3867779.707166,0
418520.258400,3867779.950494,0
418520.315463,3867780.205075,0
418520.381558,3867780.448484,0
418520.420260,3867780.692138,0
418520.467895,3867780.913531,0
418520.524661,3867781.134842,0
418520.581328,3867781.345063,0
418520.656851,3867781.621661,0
418520.723243,3867781.898340,0
418520.789437,3867782.152840,0
418520.846500,3867782.407421,0
418520.885399,3867782.673255,0
418520.915069,3867782.928080,0
418520.953968,3867783.193914,0
418520.983737,3867783.459830,0
418521.022735,3867783.736754,0
418521.070865,3867784.013596,0
418521.109863,3867784.290520,0
418521.139731,3867784.567525,0
418521.169598,3867784.844531,0
418521.217530,3867785.099193,0
418521.255835,3867785.298487,0
418521.294240,3867785.508871,0
