utm_x,utm_y,flag
332190.646053,4128578.406161,0
332190.415337,4128578.399681,0
332190.202351,4128578.392846,0
332189.953683,4128578.375626,0
332189.731832,4128578.368969,0
332189.492250,4128578.362666,0
332189.243359,4128578.334350,0
332188.985826,4128578.317307,0
332188.710784,4128578.311715,0
332188.444162,4128578.283754,0
332188.213002,4128578.255083,0
332187.999572,4128578.226057,0
332187.759546,4128578.197564,0
332187.554759,4128578.157265,0
332187.314511,4128578.117676,0
332187.109946,4128578.088473,0
332186.878563,4128578.048706,0
332186.656045,4128578.008763,0
332186.433750,4128577.979914,0
332186.148954,4128577.930118,0
332185.926881,4128577.912365,0
332185.695720,4128577.883694,0
332185.473202,4128577.843750,0
332185.224312,4128577.815434,0
332184.984508,4128577.798036,0
332184.709022,4128577.770253,0
332184.433980,4128577.764661,0
332184.168025,4128577.769987,0
332183.937087,4128577.752412,0
332183.679997,4128577.757560,0
332183.449725,4128577.773271,0
332183.201723,4128577.789337,0
332182.988959,4128577.793598,0
332182.776418,4128577.808954,0
332182.555011,4128577.824488,0
332182.298588,4128577.862923,0
332182.068983,4128577.911920,0
332181.874838,4128577.960208,0
332181.672273,4128578.030864,0
332181.469708,4128578.101520,0
332181.231682,4128578.172887,0
332180.985457,4128578.277717,0
332180.792201,4128578.370386,0
332180.563707,4128578.474862,0
332180.344522,4128578.601350,0
332180.160576,4128578.716033,0
332179.932526,4128578.842700,0
332179.757445,4128578.957205,0
332179.547348,4128579.094612,0
332179.381576,4128579.231131,0
332179.180566,4128579.379456,0
332178.979778,4128579.538876,0
332178.788078,4128579.709214,0
332178.605243,4128579.879374,0
332178.431050,4128580.038262,0
332178.283453,4128580.196617,0
332178.135412,4128580.332781,0
332177.970752,4128580.524777,0
332177.840885,4128580.682777,0
332177.711685,4128580.874064,0
332177.564977,4128581.076801,0
332177.418714,4128581.301728,0
332177.272672,4128581.537752,0
332177.135940,4128581.795789,0
332177.007852,4128582.042553,0
332176.905692,4128582.255497,0
332176.812841,4128582.490456,0
332176.702260,4128582.725769,0
332176.626918,4128582.949277,0
332176.552242,4128583.206071,0
332176.485321,4128583.407210,0
332176.445217,4128583.618912,0
332176.405113,4128583.830614,0
332176.373652,4128584.031043,0
332176.351278,4128584.242390,0
332176.320706,4128584.487201,0
332176.307420,4128584.709466,0
332176.286379,4128584.987386,0
332176.273982,4128585.254033,0
332176.279092,4128585.509229,0
332176.283759,4128585.742234,0
332176.270472,4128585.964499,0
332176.283559,4128586.175136,0
332176.288226,4128586.408141,0
332176.309955,4128586.607505,0
332176.340550,4128586.806692,0
332176.362280,4128587.006055,0
332176.375367,4128587.216692,0
332176.424137,4128587.437714,0
332176.464042,4128587.658914,0
332176.521677,4128587.879759,0
332176.561137,4128588.078767,0
332176.627859,4128588.310530,0
332176.694359,4128588.531197,0
332176.760859,4128588.751864,0
332176.844645,4128588.949985,0
332176.910701,4128589.148461,0
332176.976756,4128589.346938,0
332177.060986,4128589.567250,0
332177.144772,4128589.765371,0
332177.247177,4128590.007519,0
332177.348693,4128590.205285,0
332177.441567,4128590.414324,0
332177.534440,4128590.623363,0
332177.626869,4128590.810211,0
332177.710432,4128590.997236,0
332177.821702,4128591.239207,0
332177.923441,4128591.448068,0
332178.025401,4128591.668025,0
332178.145759,4128591.920914,0
332178.284291,4128592.195638,0
332178.368077,4128592.393759,0
332178.470481,4128592.635907,0
332178.563132,4128592.833850,0
