utm_x,utm_y,flag
332231.900501,4128577.824364,1
332232.128773,4128577.708794,1
332232.366355,4128577.615239,1
332232.586874,4128577.555324,1
332232.825566,4128577.517246,1
332233.056060,4128577.512632,1
332233.286999,4128577.530208,1
332233.509516,4128577.570153,1
332233.741787,4128577.654303,1
332233.973836,4128577.727357,1
332234.197242,4128577.811684,1
332234.394718,4128577.929830,1
332234.574687,4128578.059427,1
332234.853061,4128578.231453,1
332235.023942,4128578.350131,1
332235.293450,4128578.522335,1
332235.473197,4128578.640836,1
332235.643856,4128578.748419,1
332235.832689,4128578.877838,1
332236.021523,4128579.007257,1
332236.228087,4128579.136321,1
332236.407833,4128579.254822,1
332236.587580,4128579.373323,1
332236.767326,4128579.491824,1
332236.937985,4128579.599407,1
332237.126597,4128579.717730,1
332237.342026,4128579.846617,1
332237.530415,4128579.953845,1
332237.701074,4128580.061428,1
332237.889686,4128580.179751,1
332238.069432,4128580.298252,1
332238.248956,4128580.405658,1
332238.428480,4128580.513063,1
332238.616647,4128580.609196,1
332238.804370,4128580.683137,1
332239.018689,4128580.756547,1
332239.232341,4128580.796669,1
332239.472144,4128580.814069,1
332239.693773,4128580.809632,1
332239.923823,4128580.782827,1
332240.152984,4128580.711640,1
332239.958839,4128580.759926,0
332239.755829,4128580.808390,0
332239.543510,4128580.834840,0
332239.339611,4128580.838922,0
332239.135491,4128580.831908,0
332238.904330,4128580.803236,0
332238.628178,4128580.742164,0
332238.431590,4128580.668400,0
332238.235002,4128580.594636,0
332238.038636,4128580.531967,0
332237.859334,4128580.435657,0
332237.617976,4128580.340590,0
332237.385483,4128580.245345,0
332237.197537,4128580.160307,0
332236.982997,4128580.075803,0
332236.768456,4128579.991298,0
332236.589154,4128579.894988,0
332236.383479,4128579.810306,0
332236.168494,4128579.703611,0
332235.935779,4128579.597270,0
332235.702842,4128579.479834,0
332235.487857,4128579.373138,0
332235.290824,4128579.277183,0
332235.004030,4128579.127525,0
332234.806775,4128579.020475,0
332234.609521,4128578.913424,0
332234.412266,4128578.806374,0
332234.232964,4128578.710064,0
332234.044797,4128578.613931,0
332233.830034,4128578.518331,0
332233.517310,4128578.402493,0
332233.320944,4128578.339824,0
332233.080030,4128578.266948,0
332232.884108,4128578.226470,0
332232.661591,4128578.186525,0
332232.412478,4128578.147112,0
332232.128127,4128578.119505,0
332231.906276,4128578.112846,0
332231.675782,4128578.117461,0
332231.454375,4128578.132993,0
332231.242278,4128578.170539,0
332231.039046,4128578.207908,0
332230.792154,4128578.279450,0
332230.563215,4128578.361733,0
332230.342919,4128578.432743,0
332230.122623,4128578.503753,0
332229.875954,4128578.586390,0
332229.611554,4128578.669383,0
332229.417853,4128578.739861,0
332229.215288,4128578.810516,0
332228.994992,4128578.881526,0
332228.783561,4128578.952358,0
332228.589860,4128579.022836,0
332228.334548,4128579.116746,0
332228.131982,4128579.187401,0
332227.911908,4128579.269507,0
332227.709121,4128579.329066,0
332227.489491,4128579.433363,0
332227.286925,4128579.504018,0
332227.031835,4128579.609024,0
332226.750149,4128579.714563,0
332226.486194,4128579.819747,0
332226.231326,4128579.935849,0
332225.993966,4128580.040500,0
332225.783202,4128580.144619,0
332225.581080,4128580.237465,0
332225.387602,4128580.319038,0
332225.167972,4128580.423335,0
332224.948343,4128580.527631,0
332224.658236,4128580.655539,0
332224.438163,4128580.737644,0
332224.227398,4128580.841763,0
332223.999126,4128580.957333,0
332223.674225,4128581.119237,0
332223.490278,4128581.233919,0
332223.306332,4128581.348601,0
332223.052796,4128581.531276,0
332222.895667,4128581.656521,0
332222.677815,4128581.849582,0
332222.486780,4128582.053205,0
332222.305055,4128582.278842,0
332222.166322,4128582.437019,0
332222.045765,4128582.617031,0
332221.942937,4128582.796689,0
332221.849197,4128582.987265,0
332221.764322,4128583.177663,0
332221.697177,4128583.367706,0
332221.630254,4128583.568845,0
332221.581062,4128583.769629,0
332221.524337,4128584.037163,0
332221.475811,4128584.271233,0
332221.462746,4128584.504594,0
332221.440149,4128584.704845,0
332221.444370,4128584.915659,0
332221.433081,4128585.237784,0
332221.437302,4128585.448598,0
332221.441967,4128585.681603,0
332221.464585,4128585.925349,0
332221.487868,4128586.202381,0
332221.527550,4128586.412486,0
332221.567453,4128586.633686,0
332221.624865,4128586.843435,0
332221.691363,4128587.064103,0
332221.766283,4128587.262402,0
332221.841203,4128587.460701,0
332221.961337,4128587.702494,0
332222.044899,4128587.889520,0
332222.137327,4128588.076368,0
332222.229977,4128588.274312,0
332222.322849,4128588.483352,0
332222.434118,4128588.725323,0
332222.544942,4128588.945103,0
332222.656656,4128589.209265,0
332222.768369,4128589.473427,0
332222.879859,4128589.726493,0
332222.981597,4128589.935355,0
332223.092865,4128590.177326,0
332223.177094,4128590.397639,0
332223.269966,4128590.606678,0
332223.362839,4128590.815718,0
332223.492948,4128591.112811,0
332223.595352,4128591.354960,0
332223.715708,4128591.607849,0
332223.826754,4128591.838724,0
332223.956864,4128592.135818,0
332224.031784,4128592.334117,0
332224.152362,4128592.598101,0
332224.281583,4128592.850813,0
332224.374011,4128593.037661,0
332224.475748,4128593.246523,0
332224.595437,4128593.466126,0
332224.732857,4128593.685373,0
332224.870055,4128593.893525,0
332225.033403,4128594.078954,0
332225.178578,4128594.242547,0
332225.422379,4128594.459664,0
332225.584617,4128594.589616,0
