utm_x,utm_y,flag
418521.719051,3867785.017082,1
418521.698315,3867784.739995,1
418521.723433,3867784.484681,1
418521.784877,3867784.206861,1
418521.882946,3867783.939805,1
418521.990541,3867783.717027,1
418522.107762,3867783.549618,1
418522.234213,3867783.393218,1
418522.397387,3867783.258672,1
418522.560659,3867783.135215,1
418522.778521,3867782.989090,1
418523.005514,3867782.842883,1
418523.177819,3867782.708255,1
418523.313402,3867782.551773,1
418523.467049,3867782.372949,1
418523.583775,3867782.150090,1
418523.709039,3867781.860609,1
418523.761946,3867781.649410,1
418523.787360,3867781.427366,1
418523.794612,3867781.216575,1
418523.765437,3867781.017199,1
418523.708275,3867780.751528,1
418523.684345,3867781.139923,10
418523.622900,3867781.417743,0
418523.497834,3867781.729403,0
418523.308751,3867782.030544,0
418523.037191,3867782.299148,0
418522.710546,3867782.534970,0
418522.547273,3867782.658427,0
418522.248220,3867782.916185,0
418522.040677,3867783.195309,0
418521.906084,3867783.462691,0
418521.826081,3867783.707404,0
418521.773470,3867783.951873,0
418521.766417,3867784.184844,0
418521.777527,3867784.406562,0
418521.798066,3867784.661469,0
418521.800440,3867784.927629,0
418521.848471,3867785.193382,0
418521.914764,3867785.458971,0
418521.981057,3867785.724561,0
418522.047251,3867785.979060,0
418522.104215,3867786.222551,0
418522.151751,3867786.432854,0
