utm_x,utm_y,flag
418525.752811,3867768.355869,1
418525.809973,3867768.621540,1
418525.858202,3867768.909473,1
418525.905738,3867769.119775,1
418525.953570,3867769.363348,1
418526.010633,3867769.617929,1
418526.058763,3867769.894771,1
418526.115825,3867770.149352,1
418526.163460,3867770.370745,1
418526.201865,3867770.581129,1
418526.249302,3867770.780342,1
418526.297036,3867771.012824,1
418526.363625,3867771.311684,1
418526.411458,3867771.555256,1
418526.478642,3867771.920656,1
418526.526573,3867772.175318,1
418526.564879,3867772.374612,1
418526.612514,3867772.596005,1
418526.715232,3867772.850178,1
418526.918889,3867773.158906,1
418527.075900,3867773.357141,1
418527.250778,3867773.510853,1
418527.526296,3867773.685849,1
418527.774125,3867773.827819,1
418527.975604,3867773.892567,1
418528.186017,3867773.935053,1
418528.405364,3867773.955278,1
418528.660938,3867773.941907,1
418528.897953,3867773.895429,1
418529.134473,3867773.793501,1
418529.371092,3867773.702663,1
418529.589449,3867773.611988,1
418529.808004,3867773.543493,1
418530.026856,3867773.508267,1
418530.263970,3867773.472879,1
418530.035987,3867773.508186,1
418529.826168,3867773.532240,1
418529.589054,3867773.567628,1
418529.324447,3867773.592170,1
418529.050413,3867773.583524,1
418528.767049,3867773.552780,1
418528.474554,3867773.522116,1
418528.044894,3867773.470495,1
418527.761530,3867773.439751,1
418527.505165,3867773.364402,1
418527.266962,3867773.277800,1
418527.055758,3867773.146594,1
418526.853684,3867773.015306,1
418526.660841,3867772.895027,1
418526.495193,3867772.752324,1
418526.347709,3867772.598367,1
418526.227421,3867772.421986,1
418526.116165,3867772.234434,1
418526.032104,3867772.024457,1
418525.975338,3867771.803146,1
418525.945965,3867771.581591,1
418525.953118,3867771.359710,1
418525.978434,3867771.126575,1
418526.012880,3867770.893360,1
418526.010803,3867770.660470,1
418525.981232,3867770.416734,1
418525.924268,3867770.173243,1
418525.867206,3867769.918662,1
418525.819373,3867769.675090,1
418525.798835,3867769.420183,1
418525.786340,3867769.043205,1
418525.792206,3867768.677153,1
418525.762635,3867768.433418,1
418525.687607,3867768.212270,1
418525.621907,3867768.013220,1
