utm_x,utm_y,flag,rddf_num
418567.511523,3867758.966516,0,0
418567.518775,3867758.755725,0,0
418567.599275,3867758.566462,0,0
418567.597396,3867758.355752,0,0
418567.540828,3867758.156621,0,0
418567.538950,3867757.945911,0,0
418567.509776,3867757.746535,0,0
418567.425914,3867757.558738,0,0
