utm_x,utm_y,flag
418519.855754,3867782.926441,0
418519.798394,3867782.638590,0
418519.741331,3867782.384009,0
418519.703025,3867782.184715,0
418519.664719,3867781.985421,0
418519.626413,3867781.786127,0
418519.578877,3867781.575825,0
418519.512386,3867781.288055,0
418519.455125,3867781.011294,0
418519.407095,3867780.745542,0
418519.359064,3867780.479789,0
418519.302001,3867780.225208,0
418519.263002,3867779.948284,0
418519.214972,3867779.682532,0
418519.185302,3867779.427706,0
418519.146601,3867779.184053,0
418519.116832,3867778.918137,0
418519.069197,3867778.696745,0
418519.021661,3867778.486442,0
418518.973828,3867778.242870,0
418518.916568,3867777.966109,0
418518.859505,3867777.711528,0
418518.829934,3867777.467792,0
418518.791232,3867777.224138,0
418518.761761,3867776.991493,0
418518.732487,3867776.781027,0
418518.702620,3867776.504022,0
418518.672752,3867776.227017,0
418518.643182,3867775.983281,0
418518.604480,3867775.739627,0
418518.565581,3867775.473793,0
418518.526582,3867775.196869,0
418518.469321,3867774.920108,0
418518.430421,3867774.654274,0
418518.391819,3867774.421710,0
418518.343293,3867774.100508,0
418518.313822,3867773.867863,0
418518.284350,3867773.635217,0
418518.245945,3867773.424833,8
418518.225902,3867773.225376,0
418518.187497,3867773.014992,0
418518.158025,3867772.782347,0
418518.128752,3867772.571881,0
418518.098884,3867772.294876,0
418518.060182,3867772.051222,0
418518.039941,3867771.829585,0
418518.019502,3867771.585768,0
418517.980602,3867771.319934,0
418517.932571,3867771.054182,0
418517.875409,3867770.788511,0
418517.809116,3867770.522921,0
418517.761085,3867770.257169,0
418517.694495,3867769.958309,0
