utm_x,utm_y,flag
418519.461217,3867779.647062,0
418519.422515,3867779.403408,0
418519.383813,3867779.159754,0
418519.345013,3867778.905010,0
418519.315739,3867778.694545,0
418519.277037,3867778.450891,0
418519.247269,3867778.184975,0
418519.217501,3867777.919060,0
418519.178700,3867777.664316,0
418519.149327,3867777.442761,0
418519.120054,3867777.232295,0
418519.090384,3867776.977470,0
418519.070143,3867776.755833,0
418519.040968,3867776.556457,0
418519.020826,3867776.345910,0
418519.000485,3867776.113184,0
418518.952257,3867775.825251,0
418518.922884,3867775.603696,0
418518.883787,3867775.315682,0
418518.845085,3867775.072028,0
418518.806383,3867774.828374,0
418518.786340,3867774.628917,0
418518.747638,3867774.385263,0
418518.718364,3867774.174798,0
418518.698321,3867773.975341,8
418518.659619,3867773.731687,8
418518.639279,3867773.498960,8
418518.600082,3867773.199856,8
418518.579841,3867772.978219,8
418518.550666,3867772.778843,0
418518.539556,3867772.557125,0
418518.509886,3867772.302300,0
418518.489051,3867772.014123,0
418518.405090,3867771.815236,0
418518.321029,3867771.605260,0
418518.219002,3867771.428716,0
418518.098417,3867771.219065,0
418517.996292,3867771.031432,0
418517.903199,3867770.832626,0
418517.810007,3867770.622731,0
418517.753438,3867770.423600,0
418517.696573,3867770.191199,0
418517.658267,3867769.991905,0
418517.610335,3867769.737243,0
418517.580963,3867769.515687,0
