utm_x,utm_y,flag
418519.288967,3867777.740968,0
418519.250067,3867777.475134,0
418519.229826,3867777.253497,0
418519.200552,3867777.043032,0
418519.180113,3867776.799215,0
418519.150542,3867776.555480,0
418519.129608,3867776.256213,0
418519.108872,3867775.979126,0
418519.079302,3867775.735391,0
418519.058961,3867775.502664,0
418519.038423,3867775.247757,0
418519.027313,3867775.026038,0
418519.006972,3867774.793311,0
418518.995763,3867774.560503,0
418518.975720,3867774.361046,0
418518.973840,3867774.150336,0
418518.971861,3867773.928536,0
418518.960651,3867773.695728,0
418518.958672,3867773.473928,0
418518.938431,3867773.252291,0
418519.049885,3867773.462023,0
418519.088191,3867773.661317,0
418519.217413,3867773.815437,0
418519.292145,3867774.003315,0
418519.326690,3867773.781189,8
418519.297417,3867773.570724,8
418519.286307,3867773.349005,0
418519.266263,3867773.149548,0
418519.246022,3867772.927911,0
418519.225879,3867772.717364,0
418519.196606,3867772.506899,0
418519.167332,3867772.296433,0
418519.129026,3867772.097139,0
418519.090720,3867771.897845,0
418519.033954,3867771.676534,0
418518.995450,3867771.455061,0
418518.948013,3867771.255848,0
418518.900576,3867771.056636,0
418518.862072,3867770.835162,0
418518.823766,3867770.635868,0
418518.776329,3867770.436655,0
