utm_x,utm_y,flag
418440.573081,3867802.411052,1
418440.354230,3867802.446279,1
418440.108283,3867802.515021,1
418439.853701,3867802.639295,1
418439.617677,3867802.796675,1
418439.409344,3867802.987081,1
418439.273764,3867803.143564,1
418439.156545,3867803.310974,1
418439.021558,3867803.533997,1
418438.923493,3867803.801054,1
418438.844383,3867804.145578,1
418438.856684,3867804.500376,1
418438.867697,3867804.711005,1
418438.897071,3867804.932560,1
418438.954235,3867805.198230,1
418439.011400,3867805.463901,1
418439.068068,3867805.674121,1
418439.180515,3867805.994753,1
418439.228052,3867806.205055,1
418439.284919,3867806.437455,1
418439.342084,3867806.703126,1
418439.390017,3867806.957788,1
418439.456214,3867807.212287,1
418439.503850,3867807.433679,1
418439.542257,3867807.644063,1
418439.503850,3867807.433679,10
418439.456412,3867807.234467,0
418439.399050,3867806.946616,0
418439.360544,3867806.725143,0
418439.312808,3867806.492661,0
418439.274303,3867806.271187,0
418439.244928,3867806.049632,0
418439.206422,3867805.828158,0
418439.168016,3867805.617774,0
418439.138740,3867805.407309,0
418439.072346,3867805.130630,0
418438.978855,3867804.887466,0
418438.858070,3867804.655636,0
418438.710090,3867804.446231,0
418438.544045,3867804.259169,0
418438.359936,3867804.094450,0
418438.148632,3867803.952156,0
418437.882739,3867803.832531,0
418437.690390,3867803.767704,0
418437.470747,3867803.714212,0
418437.242171,3867803.682981,0
418437.004464,3867803.651831,0
418436.757527,3867803.609673,0
418436.510589,3867803.567515,0
418436.263652,3867803.525357,0
418435.998353,3867803.472272,0
418435.751614,3867803.452295,0
418435.495842,3867803.443488,0
418435.249400,3867803.456780,0
418435.003057,3867803.481162,0
418434.756615,3867803.494454,0
418434.510470,3867803.541017,0
418434.273357,3867803.576407,0
418433.908705,3867803.646209,0
418433.671493,3867803.670510,0
418433.434281,3867803.694811,0
418433.206101,3867803.707940,0
418432.987053,3867803.720987,0
418432.758873,3867803.734116,0
