utm_x,utm_y,flag
418520.926547,3867784.214519,1
418520.952061,3867784.003565,1
418521.022735,3867783.736754,1
418521.120902,3867783.480788,1
418521.255990,3867783.268856,1
418521.400505,3867783.090112,1
418521.572513,3867782.922214,1
418521.762982,3867782.776333,1
418521.944517,3867782.652714,1
418522.144710,3867782.573292,1
418522.345002,3867782.504959,1
418522.554228,3867782.414366,1
418522.726830,3867782.313008,1
418522.899135,3867782.178380,1
418523.053078,3867782.032825,1
418523.215757,3867781.842829,1
418523.368810,3867781.597464,1
418523.458242,3867781.385939,1
418523.520083,3867781.152479,1
418523.563661,3867780.919182,1
418523.598305,3867780.708146,1
418523.517807,3867780.897409,10
418523.428276,3867781.097844,0
418523.292990,3867781.287596,0
418523.139344,3867781.466421,0
418522.958204,3867781.634400,0
418522.767736,3867781.780281,0
418522.577169,3867781.915071,0
418522.395535,3867782.027601,0
418522.222933,3867782.128959,0
418522.041398,3867782.252578,0
418521.850929,3867782.398459,0
418521.651528,3867782.566601,0
418521.425227,3867782.790438,0
418521.290041,3867782.991280,0
418521.191379,3867783.191796,0
418521.111078,3867783.403239,0
418521.049535,3867783.669969,0
418521.033450,3867783.914112,0
418521.044956,3867784.180190,0
418521.074526,3867784.423926,0
418521.085933,3867784.678914,0
418521.115207,3867784.889380,0
