utm_x,utm_y,flag
418521.266154,3867785.431486,1
418521.217925,3867785.143553,1
418521.179323,3867784.910989,1
418521.131589,3867784.678507,1
418521.083855,3867784.446024,1
418521.045351,3867784.224550,1
418521.006848,3867784.003076,1
418520.959411,3867783.803864,1
418520.921105,3867783.604570,1
418520.873668,3867783.405357,1
418520.816605,3867783.150776,1
418520.759542,3867782.896195,1
418520.683524,3867782.564147,1
418520.617330,3867782.309648,1
418520.550938,3867782.032968,1
418520.475415,3867781.756370,1
418520.399793,3867781.468682,1
418520.352356,3867781.269470,1
418520.258570,3867780.993035,1
418520.201705,3867780.760634,1
418520.163399,3867780.561340,1
418520.142168,3867780.228803,1
418520.167385,3867779.984578,1
418520.247092,3867779.706595,1
418520.354390,3867779.450548,1
418520.507542,3867779.216273,1
418520.670023,3867779.004096,1
418520.869326,3867778.824864,1
418521.150809,3867778.644899,1
418521.368968,3867778.532043,1
418521.605785,3867778.463385,1
418521.852030,3867778.427915,1
418522.070981,3867778.403780,1
418522.289634,3867778.346375,1
418522.489828,3867778.266953,1
418522.726348,3867778.165024,1
418522.925947,3867778.019062,1
418523.134183,3867777.817568,1
418523.260635,3867777.661168,1
418523.377856,3867777.493759,1
418523.476716,3867777.315423,1
418523.574784,3867777.048367,1
418523.635338,3867776.670737,1
418523.642094,3867776.404495,1
418523.594163,3867776.149833,1
418523.537298,3867775.917432,1
418523.498794,3867775.695958,10
418523.518936,3867775.906505,0
418523.530244,3867776.150403,0
418523.496490,3867776.461249,0
418523.399016,3867776.794845,0
418523.228294,3867777.106913,0
418523.002488,3867777.386199,0
418522.739663,3867777.610362,0
418522.476145,3867777.756894,0
418522.230592,3867777.869994,0
418522.003302,3867777.982931,0
418521.803604,3867778.117803,0
418521.640529,3867778.263439,0
418521.495815,3867778.420003,0
418521.360233,3867778.576485,0
418521.270603,3867778.765829,0
418521.154372,3867779.044138,0
418521.092234,3867779.244329,0
418521.066721,3867779.455283,0
418521.059569,3867779.677164,0
418521.099260,3867780.031718,0
418521.165256,3867780.264038,0
418521.194728,3867780.496683,0
418521.206036,3867780.740581,0
418521.217443,3867780.995570,0
418521.237882,3867781.239387,0
418521.258321,3867781.483204,0
418521.278662,3867781.715931,0
418521.308133,3867781.948576,0
418521.328374,3867782.170213,0
418521.357549,3867782.369588,0
418521.395855,3867782.568882,0
418521.434952,3867782.856896,0
418521.464622,3867783.111722,0
418521.503422,3867783.366466,0
418521.542223,3867783.621210,0
418521.581023,3867783.875954,0
418521.610791,3867784.141869,0
418521.649691,3867784.407703,0
418521.688788,3867784.695717,0
418521.737611,3867785.050189,0
418521.766983,3867785.271745,0
