utm_x,utm_y,flag
418520.372613,3867784.563279,0
418520.393250,3867784.829276,0
418520.422425,3867785.028651,0
418520.442468,3867785.228108,0
418520.471841,3867785.449664,0
418520.510246,3867785.660048,0
418520.530388,3867785.870595,0
418520.550629,3867786.092232,0
418520.580101,3867786.324877,0
418520.618901,3867786.579621,0
418520.639341,3867786.823438,0
418520.668614,3867787.033903,0
418520.697789,3867787.233279,0
418520.718129,3867787.466006,0
418520.747601,3867787.698651,0
418520.767644,3867787.898108,0
418520.796819,3867788.097484,0
418520.807830,3867788.308112,0
418520.827873,3867788.507569,0
418520.857048,3867788.706944,0
418520.886519,3867788.939590,0
418520.916189,3867789.194415,0
418520.946155,3867789.482511,0
418520.975429,3867789.692976,0
418521.004702,3867789.903442,0
418521.034075,3867790.124997,0
418521.063348,3867790.335463,0
418521.092523,3867790.534838,0
418521.131323,3867790.789582,0
418521.187990,3867790.999803,0
418521.244757,3867791.221114,0
418521.338344,3867791.475369,0
418521.450095,3867791.718371,0
418521.543089,3867791.906087,0
418521.663773,3867792.126827,0
418521.775128,3867792.325469,0
418521.886582,3867792.535202,0
418522.016100,3867792.722591,0
418522.136290,3867792.887882,0
418522.302333,3867793.074945,0
418522.486539,3867793.250756,0
418522.698139,3867793.426322,0
418522.927804,3867793.579545,0
418523.102285,3867793.688897,0
418523.294832,3867793.775906,0
418523.579085,3867793.906460,0
418523.825824,3867793.926440,0
418524.026809,3867793.935738,0
418524.264120,3867793.922530,0
418524.483070,3867793.898395,0
418524.747676,3867793.873852,0
418525.030248,3867793.815877,0
418525.294754,3867793.780244,0
418525.531868,3867793.744856,0
418525.750818,3867793.720721,0
418525.951506,3867793.696748,0
418526.170456,3867793.672613,0
418526.398339,3867793.626216,0
418526.626519,3867793.613090,0
418526.827108,3867793.578027,0
418527.091516,3867793.531305,0
418527.374285,3867793.495509,0
418527.657055,3867793.459714,0
418527.912430,3867793.424163,0
418528.140314,3867793.377766,0
418528.368296,3867793.342460,0
418528.587246,3867793.318325,0
418528.860785,3867793.271521,0
418529.079636,3867793.236296,0
418529.307718,3867793.212079,0
418529.544732,3867793.165601,0
418529.781846,3867793.130213,0
418530.000796,3867793.106078,0
418530.201484,3867793.082106,0
418530.429466,3867793.046799,0
418530.666777,3867793.033591,0
418530.885727,3867793.009456,0
418531.086415,3867792.985484,0
418531.378414,3867792.960697,0
418531.606595,3867792.947570,0
418531.843708,3867792.912182,0
418532.108116,3867792.865460,0
418532.372623,3867792.829828,0
418532.627999,3867792.794277,0
418532.874343,3867792.769897,0
418533.102325,3867792.734591,0
418533.321374,3867792.721546,0
418533.521963,3867792.686484,0
418533.804633,3867792.639598,0
418534.050878,3867792.604129,0
418534.269729,3867792.568904,0
418534.506843,3867792.533516,0
418534.725595,3867792.487201,0
418534.953478,3867792.440804,0
418535.172329,3867792.405579,0
418535.381950,3867792.359346,0
418535.618965,3867792.312868,0
418535.828586,3867792.266635,0
418536.074831,3867792.231165,0
418536.384895,3867792.184036,0
418536.631040,3867792.137476,0
418536.858924,3867792.091080,0
418537.096037,3867792.055692,0
418537.324020,3867792.020386,0
418537.542871,3867791.985161,0
418537.761722,3867791.949936,0
418537.980573,3867791.914711,0
418538.199523,3867791.890576,0
418538.436637,3867791.855188,0
418538.673652,3867791.808710,0
418538.919896,3867791.773241,0
418539.156911,3867791.726763,0
418539.412188,3867791.680123,0
418539.667465,3867791.633482,0
418539.922742,3867791.586841,0
418540.178019,3867791.540201,0
418540.424164,3867791.493641,0
418540.670409,3867791.458172,0
418540.916555,3867791.411613,0
418541.171931,3867791.376062,0
418541.408946,3867791.329584,0
418541.646059,3867791.294197,0
418541.892205,3867791.247638,0
418542.138252,3867791.189988,0
418542.375266,3867791.143511,0
418542.621313,3867791.085861,0
418542.858328,3867791.039384,0
418543.104375,3867790.981735,0
418543.350620,3867790.946266,0
418543.596666,3867790.888616,0
418543.851943,3867790.841976,0
418544.098089,3867790.795417,0
418544.335005,3867790.737849,0
418544.581250,3867790.702380,0
418544.827495,3867790.666911,0
418545.046247,3867790.620596,0
418545.274229,3867790.585290,0
418545.556999,3867790.549495,0
418545.803243,3867790.514026,0
418546.031226,3867790.478720,0
418546.304765,3867790.431916,0
418546.514584,3867790.407863,0
418546.742567,3867790.372557,0
418546.988910,3867790.348178,0
418547.244286,3867790.312627,0
418547.508694,3867790.265905,0
418547.763971,3867790.219265,0
418548.019347,3867790.183714,0
418548.292887,3867790.136911,0
418548.548164,3867790.090271,0
418548.785277,3867790.054883,0
418549.067948,3867790.007998,0
418549.295930,3867789.972692,0
418549.505749,3867789.948639,0
418549.742863,3867789.913252,0
418550.034665,3867789.866285,0
418550.262746,3867789.842069,0
418550.518122,3867789.806519,0
418550.773498,3867789.770968,0
418551.028874,3867789.735418,0
418551.284052,3867789.677688,0
418551.520968,3867789.620120,0
418551.730391,3867789.551707,0
418551.967109,3867789.471960,0
418552.194696,3867789.392294,0
418552.422085,3867789.290448,0
418552.658408,3867789.166340,0
418552.858403,3867789.064739,0
418553.058003,3867788.918777,0
418553.248274,3867788.750717,0
418553.438347,3867788.560477,0
418553.600730,3867788.337211,0
418553.735521,3867788.092010,0
418553.888674,3867787.857735,0
418553.987040,3867787.623949,0
418554.066945,3867787.368147,0
418554.110425,3867787.123760,0
418554.144774,3867786.879454,0
418554.142598,3867786.635474,0
418554.140422,3867786.391494,0
418554.156706,3867786.169532,0
418554.154233,3867785.892282,0
418554.106500,3867785.659799,0
418554.040307,3867785.405299,0
418553.946918,3867785.173224,0
418553.798643,3867784.930547,0
418553.595285,3867784.655089,0
418553.328206,3867784.402381,0
418553.024998,3867784.194359,0
418552.703923,3867784.030859,0
418552.401506,3867783.911557,0
418552.062862,3867783.825850,0
418551.861481,3867783.772192,0
418551.651167,3867783.740795,0
418551.404527,3867783.731904,0
418551.112428,3867783.745600,0
418550.820824,3867783.814746,0
418550.538846,3867783.939261,0
418550.284261,3867784.063531,0
418550.074936,3867784.143034,0
418549.847349,3867784.222701,0
418549.628597,3867784.269015,0
418549.400812,3867784.326501,0
418549.181961,3867784.361726,0
418548.981471,3867784.407878,0
418548.744357,3867784.443265,0
418548.516473,3867784.489661,0
418548.243032,3867784.547555,0
418548.033312,3867784.582698,0
418547.832723,3867784.617760,0
418547.550250,3867784.686824,0
418547.304203,3867784.744473,0
418547.094681,3867784.801797,0
418546.857666,3867784.848274,0
418546.648144,3867784.905597,0
418546.438522,3867784.951831,0
418546.210738,3867785.009317,0
418545.955460,3867785.055957,0
418545.755069,3867785.113199,4
418545.527186,3867785.159595,4
