utm_x,utm_y,flag
418525.699014,3867768.467258,10
418525.728188,3867768.666634,1
418525.766593,3867768.877018,1
418525.823458,3867769.109419,1
418525.907618,3867769.330485,1
418526.028302,3867769.551226,1
418526.148491,3867769.716517,1
418526.332995,3867769.925597,1
418526.507873,3867770.079309,1
418526.682355,3867770.188661,1
418526.865770,3867770.275752,1
418527.058317,3867770.362761,1
418527.259994,3867770.449689,1
418527.452541,3867770.536698,1
418527.654021,3867770.601446,1
418527.864632,3867770.666112,1
418528.065716,3867770.686500,1
418528.275931,3867770.706806,1
418528.476916,3867770.716104,1
418528.677703,3867770.703222,1
418528.914718,3867770.656744,1
418529.115308,3867770.621681,1
418529.315798,3867770.575529,1
418529.516387,3867770.540467,1
418529.744271,3867770.494070,1
418529.953893,3867770.447837,1
418530.163415,3867770.390513,1
418529.953893,3867770.447837,10
418529.735140,3867770.494152,0
418529.525518,3867770.540385,0
418529.306766,3867770.586701,0
418529.106275,3867770.632853,0
418528.869359,3867770.690421,0
418528.668869,3867770.736573,0
418528.459247,3867770.782807,0
418528.231462,3867770.840293,0
418527.994546,3867770.897861,0
418527.757729,3867770.966519,0
418527.566765,3867771.056950,0
418527.384933,3867771.147299,0
418527.203101,3867771.237649,0
418527.021764,3867771.383448,0
418526.876951,3867771.528921,0
418526.732237,3867771.685485,0
418526.615214,3867771.875074,0
418526.525584,3867772.064418,0
418526.436350,3867772.298123,0
418526.383541,3867772.520411,0
418526.358720,3867772.808996,0
418526.369732,3867773.019624,0
418526.398906,3867773.218999,0
418526.410610,3867773.507258,0
418526.421819,3867773.740066,0
418526.441862,3867773.939523,0
418526.471432,3867774.183259,0
418526.491575,3867774.393806,0
418526.530177,3867774.626369,0
418526.559649,3867774.859015,0
418526.598152,3867775.080489,0
418526.627426,3867775.290954,0
418526.656600,3867775.490330,0
418526.704334,3867775.722812,0
418526.733706,3867775.944368,0
418526.762881,3867776.143743,0
418526.801582,3867776.387397,0
