utm_x,utm_y,flag
418518.159196,3867769.843254,1
418518.197799,3867770.075818,1
418518.236501,3867770.319472,1
418518.265774,3867770.529938,1
418518.313607,3867770.773510,1
418518.361638,3867771.039263,1
418518.409075,3867771.238475,1
418518.438250,3867771.437850,1
418518.485687,3867771.637063,1
418518.533124,3867771.836275,1
418518.580660,3867772.046578,1
418518.637327,3867772.256799,1
418518.712158,3867772.455767,1
418518.814679,3867772.687761,1
418518.917101,3867772.908664,1
418519.046719,3867773.107144,1
418519.194302,3867773.272190,1
418519.360148,3867773.437073,1
418519.543959,3867773.568524,1
418519.764196,3867773.688558,1
418519.984136,3867773.775323,1
418520.185616,3867773.840070,1
418520.405061,3867773.871385,1
418520.615177,3867773.880601,1
418520.815865,3867773.856629,1
418521.052880,3867773.810150,1
418521.290093,3867773.785852,1
418521.536635,3867773.783652,1
418521.773848,3867773.759354,1
418522.019994,3867773.712794,1
418522.229813,3867773.688741,1
418522.467125,3867773.675532,1
418522.704635,3867773.684504,1
418522.923882,3867773.693639,1
418523.133999,3867773.702855,1
418523.353147,3867773.700900,1
418523.562966,3867773.676846,1
418523.353246,3867773.711990,10
418523.125362,3867773.758386,0
418522.915642,3867773.793530,0
418522.705921,3867773.828674,0
418522.496201,3867773.863818,0
418522.295513,3867773.887790,0
418522.085792,3867773.922934,0
418521.876171,3867773.969168,0
418521.675483,3867773.993140,0
418521.465663,3867774.017194,0
418521.246911,3867774.063509,0
418521.009698,3867774.087808,0
418520.809109,3867774.122870,0
418520.581225,3867774.169267,0
418520.362571,3867774.226672,0
418520.144017,3867774.295167,0
418519.898266,3867774.386087,0
418519.707600,3867774.509788,0
418519.535196,3867774.633326,0
418519.363188,3867774.801224,0
418519.218672,3867774.979967,0
418519.092616,3867775.180728,0
418519.012118,3867775.369991,0
418518.949981,3867775.570181,0
418518.915336,3867775.781217,0
418518.899350,3867776.036450,0
418518.910460,3867776.258168,0
418518.948964,3867776.479642,0
418519.014762,3867776.689782,0
418519.090088,3867776.944200,0
418519.155985,3867777.165429,0
418519.203521,3867777.375732,0
418519.260386,3867777.608133,0
418519.308021,3867777.829525,0
418519.355557,3867778.039828,0
418519.412125,3867778.238959,0
418519.468693,3867778.438090,0
418519.525459,3867778.659401,0
418519.582226,3867778.880712,0
418519.638992,3867779.102023,0
418519.659035,3867779.301480,0
418519.688210,3867779.500855,0
418519.708253,3867779.700312,0
418519.746955,3867779.943966,0
418519.776328,3867780.165522,0
418519.805502,3867780.364897,0
418519.825546,3867780.564354,0
418519.873378,3867780.807927,0
418519.902751,3867781.029482,0
418519.941354,3867781.262046,0
418519.979759,3867781.472430,0
418520.009329,3867781.716165,0
418520.048327,3867781.993089,0
418520.106677,3867782.391840,0
418520.135950,3867782.602306,0
418520.165224,3867782.812771,0
418520.185267,3867783.012228,0
418520.223969,3867783.255882,0
418520.244013,3867783.455339,0
418520.273583,3867783.699074,0
418520.293824,3867783.920711,0
418520.323296,3867784.153357,0
418520.334307,3867784.363985,0
